review_id,row_position,review_priority_score,review_reason,text_input,base_predicted_labels,rules_predicted_labels,embeddings_predicted_labels,llm_few_shot_predicted_labels,llm_zero_shot_predicted_labels
126,2976,0.698475,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: GET | request_http_request: /blog/wp-content/uploads/2020/04/any%0D%0ASet-cookie%3A+Tamper%3D87c5d9df-65a0-4de1-9972-83c0d291ca60%0D%0A | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_referer: http://test-site.com/ | request_host: test-site.com | request_cookie: comment_author_url_1aefbe2f76edd740f8e362f39da3353b=http%3A%2F%2Fwww.example.com; comment_author_email_1aefbe2f76edd740f8e362f39da3353b=foo-bar%40example.com; comment_author_1aefbe2f76edd740f8e362f39da3353b=skill; wordpress_test_cookie=WP+Cookie+check; wordpress_logged_in_1aefbe2f76edd740f8e362f39da3353b=rafael%7C1595224674%7CzQ0XdL9DZ69P04IlbgKMI9h0QkAGyMvYpQySOy6Zo7N%7C711e63dc516500f07f518261ec8b122694b4d930a445055acb84f946fb072ab6,000 - Normal,34 - HTTP Response Splitting,000 - Normal,34 - HTTP Response Splitting;33 - HTTP Request Smuggling,34 - HTTP Response Splitting
127,4729,0.698475,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: TRACK | request_http_request: /blog/index.php/my-account/edit-profile/%7B%7B%20data.link | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_referer: http://test-site.com/blog/index.php/my-account/edit-profile/%7B%7B%20data.link%20%7D%7D | request_host: test-site.com | request_cookie: wordpress_logged_in_1aefbe2f76edd740f8e362f39da3353b=rafael%7C1595323524%7C6tC0Bz0qiJuGChXpFpxWSj0f3S8yenNYTdZsIhm2LRR%7Cbabde797833e7bb3ef2675427c083c091406c9fd8627fefa2d894bad550a3656; wordpress_test_cookie=WP+Cookie+check; iXJoYnIOvURg9rY=Dpr1PA8UZMbHRNR7FFMluTnxgZvXrcH0PAcgruz8,000 - Normal,153 - Input Data Manipulation;274 - HTTP Verb Tampering,000 - Normal,274 - HTTP Verb Tampering,153 - Input Data Manipulation;274 - HTTP Verb Tampering
128,4752,0.698475,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: PROPFIND | request_http_request: /blog/wp-includes/js/jquery/ui/widget.min.js?ver=1.11.4 | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_referer: http://test-site.com/blog/index.php/my-account/edit-profile/ | request_host: test-site.com | request_cookie: wordpress_logged_in_1aefbe2f76edd740f8e362f39da3353b=rafael%7C1595323524%7C6tC0Bz0qiJuGChXpFpxWSj0f3S8yenNYTdZsIhm2LRR%7Cbabde797833e7bb3ef2675427c083c091406c9fd8627fefa2d894bad550a3656; wordpress_test_cookie=WP+Cookie+check,000 - Normal,274 - HTTP Verb Tampering,000 - Normal,000 - Normal,126 - Path Traversal;34 - HTTP Response Splitting
129,172,0.698014,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: GET | request_http_request: /blog/index.php/my-account/%252F..%252F..%252F..%252F..%252F..%252F..%252F..%252F..%252F..%252F..%252F..%252F..%252F..%252F..%252F..%252F..%252F/%7B%7B%20data.link | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_referer: http://test-site.com/blog/index.php/my-account/edit-profile/%7B%7B%20data.link%20%7D%7D | request_host: test-site.com | request_cookie: wordpress_test_cookie=WP+Cookie+check,000 - Normal,126 - Path Traversal;153 - Input Data Manipulation,000 - Normal,,
130,173,0.698014,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: GET | request_http_request: /..%255C..%255C..%255C..%255C..%255C..%255C..%255C..%255C..%255C..%255C..%255C..%255C..%255C..%255C..%255C..%255C/index.php/my-account/edit-profile/%7B%7B%20data.model.url | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_referer: http://test-site.com/blog/index.php/my-account/edit-profile/%7B%7B%20data.model.url%20%7D%7D | request_host: test-site.com,000 - Normal,126 - Path Traversal;153 - Input Data Manipulation,000 - Normal,,
131,1325,0.698014,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: GET | request_http_request: /blog/index.php/my-account/edit-profile%2BAND%2B1%253D2/%7B%7B%20attachment.thumbnail.url%20%7D%7D | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_referer: http://test-site.com/blog/index.php/my-account/edit-profile/ | request_host: test-site.com | request_cookie: comment_author_url_1aefbe2f76edd740f8e362f39da3353b=http%3A%2F%2Fwww.example.com; comment_author_email_1aefbe2f76edd740f8e362f39da3353b=foo-bar%40example.com; wordpress_test_cookie=WP+Cookie+check; comment_author_1aefbe2f76edd740f8e362f39da3353b=patience,000 - Normal,66 - SQL Injection;153 - Input Data Manipulation,000 - Normal,,
132,1328,0.698014,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: GET | request_http_request: /blog/index.php/my-account%2522%2BAND%2B%25221%2522%253D%25222%2522%2B--%2B/edit-profile/%7B%7B%20attachment.url%20%7D%7D | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_referer: http://test-site.com/blog/index.php/my-account/edit-profile/ | request_host: test-site.com | request_cookie: comment_author_url_1aefbe2f76edd740f8e362f39da3353b=http%3A%2F%2Fwww.example.com; comment_author_email_1aefbe2f76edd740f8e362f39da3353b=foo-bar%40example.com; wordpress_test_cookie=WP+Cookie+check; comment_author_1aefbe2f76edd740f8e362f39da3353b=emotion,000 - Normal,66 - SQL Injection;153 - Input Data Manipulation,000 - Normal,,
133,1332,0.698014,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: GET | request_http_request: /blog%2522%2BAND%2B%25221%2522%253D%25222/index.php/my-account/edit-profile/%7B%7B%20data.icon%20%7D%7D | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_referer: http://test-site.com/blog/index.php/my-account/edit-profile/ | request_host: test-site.com,000 - Normal,66 - SQL Injection;153 - Input Data Manipulation,000 - Normal,,
134,1335,0.698014,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: GET | request_http_request: /blog%2BOR%2B1%253D1/index.php/my-account/edit-profile/%7B%7B%20data.link | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_referer: http://test-site.com/blog/index.php/my-account/edit-profile/%7B%7B%20data.link%20%7D%7D | request_host: test-site.com,000 - Normal,66 - SQL Injection;153 - Input Data Manipulation,000 - Normal,,
135,1339,0.698014,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: GET | request_http_request: /blog/index.php/my-account/edit-profile/%7B%7B+data.model.url+AND+1%3D1+--+ | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_referer: http://test-site.com/blog/index.php/my-account/edit-profile/%7B%7B%20data.model.url%20%7D%7D | request_host: test-site.com | request_cookie: comment_author_url_1aefbe2f76edd740f8e362f39da3353b=http%3A%2F%2Fwww.example.com; comment_author_email_1aefbe2f76edd740f8e362f39da3353b=foo-bar%40example.com; wordpress_test_cookie=WP+Cookie+check; comment_author_1aefbe2f76edd740f8e362f39da3353b=customer,000 - Normal,66 - SQL Injection;153 - Input Data Manipulation,000 - Normal,,
136,1341,0.698014,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: GET | request_http_request: /blog/index.php%2522%2BOR%2B%25221%2522%253D%25221%2522%2B--%2B/my-account/edit-profile/%7B%7B%20data.size.url | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_referer: http://test-site.com/blog/index.php/my-account/edit-profile/%7B%7B%20data.size.url%20%7D%7D | request_host: test-site.com | request_cookie: comment_author_url_1aefbe2f76edd740f8e362f39da3353b=http%3A%2F%2Fwww.example.com; comment_author_email_1aefbe2f76edd740f8e362f39da3353b=foo-bar%40example.com; wordpress_test_cookie=WP+Cookie+check; comment_author_1aefbe2f76edd740f8e362f39da3353b=technology,000 - Normal,66 - SQL Injection;153 - Input Data Manipulation,000 - Normal,,
137,2107,0.698014,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: GET | request_http_request: /blog/index.php/2020%27%3Bcat+%2Fetc%2Fpasswd%3B%27/03/22/quidem-rerum-sit-doloribus-quia-eum | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_referer: http://test-site.com/blog/index.php/2020/03/22/quidem-rerum-sit-doloribus-quia-eum/ | request_host: test-site.com | request_cookie: comment_author_url_1aefbe2f76edd740f8e362f39da3353b=http%3A%2F%2Fwww.example.com; comment_author_email_1aefbe2f76edd740f8e362f39da3353b=foo-bar%40example.com; comment_author_1aefbe2f76edd740f8e362f39da3353b=army; wordpress_test_cookie=WP+Cookie+check,000 - Normal,88 - OS Command Injection;126 - Path Traversal,000 - Normal,,
138,2133,0.698014,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: GET | request_http_request: /blog%0Acat+%2Fetc%2Fpasswd%0A/index.php/2020/04/04/hic-porro-nihil-non-rerum | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_host: test-site.com,000 - Normal,126 - Path Traversal;34 - HTTP Response Splitting,000 - Normal,,
139,2160,0.698014,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: GET | request_http_request: /blog/index.php/2020/04%60cat+%2Fetc%2Fpasswd%60/04/rerum-soluta-et-quis-excepturi-labore | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_referer: http://test-site.com/blog/index.php/2020/04/04/rerum-soluta-et-quis-excepturi-labore/ | request_host: test-site.com | request_cookie: comment_author_url_1aefbe2f76edd740f8e362f39da3353b=http%3A%2F%2Fwww.example.com; comment_author_email_1aefbe2f76edd740f8e362f39da3353b=foo-bar%40example.com; comment_author_1aefbe2f76edd740f8e362f39da3353b=fact; wordpress_test_cookie=WP+Cookie+check,000 - Normal,88 - OS Command Injection;126 - Path Traversal,000 - Normal,,
140,2435,0.698014,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: GET | request_http_request: /blog%26%26cat+%2Fetc%2Fpasswd/wp-content/themes/twentyseventeen/assets/js/navigation.js?ver=1.0 | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_referer: http://test-site.com/ | request_host: test-site.com,000 - Normal,88 - OS Command Injection;126 - Path Traversal,000 - Normal,,
141,2575,0.698014,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: GET | request_http_request: /blog/wp-includes/js/jquery/ui%3Bcat+%2Fetc%2Fpasswd%3B/widget.min.js?ver=1.11.4 | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_host: test-site.com | request_cookie: comment_author_url_1aefbe2f76edd740f8e362f39da3353b=http%3A%2F%2Fwww.example.com; comment_author_email_1aefbe2f76edd740f8e362f39da3353b=foo-bar%40example.com; comment_author_1aefbe2f76edd740f8e362f39da3353b=country; wordpress_test_cookie=WP+Cookie+check; wordpress_logged_in_1aefbe2f76edd740f8e362f39da3353b=rafael%7C1595212059%7CGWgAWVHapC2bzAMywZ77DCFlV58k9y04hBeDt9B2wpg%7C59006f949e57d0c4fd439f571f0a913f28f8cabfb99520b35997b552dc918655,000 - Normal,88 - OS Command Injection;126 - Path Traversal,000 - Normal,,
142,32,0.683475,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: GET | request_http_request: /blog/index.php/2020/04/04/nihil-tenetur-et-ad-in-dolores/embed/.svn/entries | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_host: test-site.com | request_cookie: wordpress_test_cookie=WP+Cookie+check,000 - Normal,272 - Protocol Manipulation;126 - Path Traversal,000 - Normal,,
143,36,0.683475,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: GET | request_http_request: /blog/index.php/rerum-ut-error-ex-dolores-rerum/.svn/wc.db | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_host: test-site.com | request_cookie: wordpress_test_cookie=WP+Cookie+check,000 - Normal,272 - Protocol Manipulation;126 - Path Traversal,000 - Normal,,
144,37,0.683475,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: GET | request_http_request: /blog/index.php/sample-page/nulla-quisquam-est-ut-nemo/.svn/wc.db | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_host: test-site.com | request_cookie: wordpress_test_cookie=WP+Cookie+check,000 - Normal,272 - Protocol Manipulation;126 - Path Traversal,000 - Normal,,
145,39,0.683475,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: GET | request_http_request: /blog/wp-content/.git/.svn/entries | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_host: test-site.com | request_cookie: wordpress_test_cookie=WP+Cookie+check,000 - Normal,272 - Protocol Manipulation;126 - Path Traversal,000 - Normal,,
146,166,0.683475,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: GET | request_http_request: /blog/%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C/my-account/edit-profile/post.php?action=edit&post=%7B%7B%20data.id%20%7D%7D | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_host: test-site.com | request_cookie: wordpress_test_cookie=WP+Cookie+check,000 - Normal,126 - Path Traversal;153 - Input Data Manipulation,000 - Normal,,
147,167,0.683475,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: GET | request_http_request: /blog/index.php/..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F/edit-profile/post.php?action=edit&post=%7B%7B%20data.id%20%7D%7D | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_host: test-site.com | request_cookie: wordpress_test_cookie=WP+Cookie+check,000 - Normal,126 - Path Traversal;153 - Input Data Manipulation,000 - Normal,,
148,168,0.683475,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: GET | request_http_request: /blog/index.php/my-account/edit-profile/%2Fetc%2Fpasswd | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_referer: http://test-site.com/blog/index.php/my-account/edit-profile/%7B%7B%20attachment.thumbnail.url%20%7D%7D | request_host: test-site.com | request_cookie: wordpress_test_cookie=WP+Cookie+check,000 - Normal,126 - Path Traversal;153 - Input Data Manipulation,000 - Normal,,
149,169,0.683475,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: POST | request_http_request: /blog/index.php/my-account/%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2Fetc%2Fpasswd/post.php?action=edit&post=%7B%7B%20data.id%20%7D%7D | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_referer: http://test-site.com/blog/index.php/my-account/edit-profile/post.php/?action=edit&post=%7B%7B%20data.id%20%7D%7D | request_host: test-site.com | request_cookie: wordpress_test_cookie=WP+Cookie+check | request_content_type: application/x-www-form-urlencoded,000 - Normal,126 - Path Traversal;153 - Input Data Manipulation,000 - Normal,,
150,170,0.683475,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: GET | request_http_request: /blog/%255C..%255C..%255C..%255C..%255C..%255C..%255C..%255C..%255C..%255C..%255C..%255C..%255C..%255C..%255C..%255C..%255C/my-account/edit-profile/%7B%7B%20data.editLink%20%7D%7D&image-editor | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_referer: http://test-site.com/blog/index.php/my-account/edit-profile/ | request_host: test-site.com | request_cookie: wordpress_test_cookie=WP+Cookie+check,000 - Normal,126 - Path Traversal;153 - Input Data Manipulation,000 - Normal,,
151,171,0.683475,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: GET | request_http_request: /blog/..%252F..%252F..%252F..%252F..%252F..%252F..%252F..%252F..%252F..%252F..%252F..%252F..%252F..%252F..%252F..%252F/my-account/edit-profile/%7B%7B%20data.image.src | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_referer: http://test-site.com/blog/index.php/my-account/edit-profile/%7B%7B%20data.image.src%20%7D%7D | request_host: test-site.com | request_cookie: wordpress_test_cookie=WP+Cookie+check,000 - Normal,126 - Path Traversal;153 - Input Data Manipulation,000 - Normal,,
152,534,0.683475,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: GET | request_http_request: /blog/index.php/HTTP%253A%252F%252Fwww.google.com%252F/edit-profile/%7B%7B%20attachment.thumbnail.url | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_referer: http://test-site.com/blog/index.php/my-account/edit-profile/%7B%7B%20attachment.thumbnail.url%20%7D%7D | request_host: test-site.com | request_cookie: wordpress_test_cookie=WP+Cookie+check,000 - Normal,153 - Input Data Manipulation;194 - Fake the Source of Data,000 - Normal,,
153,536,0.683475,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: POST | request_http_request: /blog/index.php/www.google.com%2Fsearch%3Fq%3DOWASP%2520marketing/edit-profile/post.php?action=edit&post=%7B%7B%20data.id%20%7D%7D | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_referer: http://test-site.com/blog/index.php/my-account/edit-profile/post.php/?action=edit&post=%7B%7B%20data.id%20%7D%7D | request_host: test-site.com | request_cookie: wordpress_test_cookie=WP+Cookie+check | request_content_type: application/x-www-form-urlencoded,000 - Normal,153 - Input Data Manipulation;194 - Fake the Source of Data,000 - Normal,,
154,537,0.683475,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: GET | request_http_request: /blog/index.php/http%253A%252F%252Fwww.google.com%252Fsearch%253Fq%253DOWASP%252520agreement/edit-profile/%7B%7B%20attachment.thumbnail.url%20%7D%7D | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_referer: http://test-site.com/blog/index.php/my-account/edit-profile/ | request_host: test-site.com | request_cookie: wordpress_test_cookie=WP+Cookie+check,000 - Normal,153 - Input Data Manipulation;194 - Fake the Source of Data,000 - Normal,,
155,538,0.683475,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: GET | request_http_request: /www.google.com%252Fsearch%253Fq%253DOWASP%252520virus/index.php/my-account/edit-profile/%7B%7B%20attachment.url | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_referer: http://test-site.com/blog/index.php/my-account/edit-profile/%7B%7B%20attachment.url%20%7D%7D | request_host: test-site.com,000 - Normal,153 - Input Data Manipulation;194 - Fake the Source of Data,000 - Normal,,
156,540,0.683475,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: GET | request_http_request: /blog/index.php/www.google.com%252F/edit-profile/%7B%7B%20attachment.url%20%7D%7D | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_referer: http://test-site.com/blog/index.php/my-account/edit-profile/ | request_host: test-site.com | request_cookie: wordpress_test_cookie=WP+Cookie+check,000 - Normal,153 - Input Data Manipulation;194 - Fake the Source of Data,000 - Normal,,
157,541,0.683475,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: GET | request_http_request: /blog/HTTP%253A%252F%252Fwww.google.com%252Fsearch%253Fq%253DOWASP%252520politics/my-account/edit-profile/%7B%7B%20data.editLink%20%7D%7D&image-editor | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_referer: http://test-site.com/blog/index.php/my-account/edit-profile/ | request_host: test-site.com | request_cookie: wordpress_test_cookie=WP+Cookie+check,000 - Normal,153 - Input Data Manipulation;194 - Fake the Source of Data,000 - Normal,,
158,543,0.683475,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: GET | request_http_request: /blog/www.google.com/my-account/edit-profile/%7B%7B%20data.image.src%20%7D%7D | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_referer: http://test-site.com/blog/index.php/my-account/edit-profile/ | request_host: test-site.com | request_cookie: wordpress_test_cookie=WP+Cookie+check,000 - Normal,153 - Input Data Manipulation;194 - Fake the Source of Data,000 - Normal,,
159,545,0.683475,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: GET | request_http_request: /blog/index.php/http%253A%252F%252Fwww.google.com/edit-profile/%7B%7B%20data.link | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_referer: http://test-site.com/blog/index.php/my-account/edit-profile/ | request_host: test-site.com | request_cookie: wordpress_test_cookie=WP+Cookie+check,000 - Normal,153 - Input Data Manipulation;194 - Fake the Source of Data,000 - Normal,,
160,546,0.683475,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: GET | request_http_request: /blog/index.php/HTTP%253A%252F%252Fwww.google.com%253A80%252F/edit-profile/%7B%7B%20data.link | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_referer: http://test-site.com/blog/index.php/my-account/edit-profile/ | request_host: test-site.com | request_cookie: wordpress_test_cookie=WP+Cookie+check,000 - Normal,153 - Input Data Manipulation;194 - Fake the Source of Data,000 - Normal,,
161,549,0.683475,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: GET | request_http_request: /HTTP%253A%252F%252Fwww.google.com%252Fsearch%253Fq%253DOWASP%252520office/index.php/my-account/edit-profile/%7B%7B%20data.size.url%20%7D%7D | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_referer: http://test-site.com/blog/index.php/my-account/edit-profile/ | request_host: test-site.com,000 - Normal,153 - Input Data Manipulation;194 - Fake the Source of Data,000 - Normal,,
162,554,0.683475,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: GET | request_http_request: /blog/index.php/http%253A%252F%252Fwww.google.com%253A80%252Fsearch%253Fq%253DOWASP%252520media/edit-profile/%7B%7B%20data.sizes.medium.url | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_referer: http://test-site.com/blog/index.php/my-account/edit-profile/ | request_host: test-site.com | request_cookie: wordpress_test_cookie=WP+Cookie+check,000 - Normal,153 - Input Data Manipulation;194 - Fake the Source of Data,000 - Normal,,
163,555,0.683475,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: GET | request_http_request: /blog/index.php/HTTP%253A%252F%252Fwww.google.com%253A80%252Fsearch%253Fq%253DOWASP%252520housing/edit-profile/%7B%7B%20data.sizes.medium.url%20%7D%7D | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_referer: http://test-site.com/blog/index.php/my-account/edit-profile/ | request_host: test-site.com | request_cookie: wordpress_test_cookie=WP+Cookie+check,000 - Normal,153 - Input Data Manipulation;194 - Fake the Source of Data,000 - Normal,,
164,556,0.683475,desacuerdo_alto_entre_tecnicas;conflicto_normal_vs_ataque;baja_confianza_o_incertidumbre;posible_multietiqueta,request_http_method: GET | request_http_request: /blog/http%253A%252F%252Fwww.google.com%253A80%252F/my-account/edit-profile/%7B%7B%20data.uploadedToLink%20%7D%7D | request_user_agent: Mozilla/5.0 (X11; Linux x86_64; rv:70.0) Gecko/20100101 Firefox/70.0 | request_referer: http://test-site.com/blog/index.php/my-account/edit-profile/ | request_host: test-site.com | request_cookie: wordpress_test_cookie=WP+Cookie+check,000 - Normal,153 - Input Data Manipulation;194 - Fake the Source of Data,000 - Normal,,
